id_ato,id_dodf,tipo_rel,id_rel,anotador_rel,timestamp_rel,tipo_ent,id_ent,anotador_ent,timestamp_ent,offset,length,texto
12_22.11.2018-R3,12_22.11.2018,REL_EXTRATO_CONTRATO,R3,alexandre_santana,2022-03-08T13:34:21Z,unidade_orcamentaria,394,alexandre_santana,2022-02-23T14:39:04Z,573553,5,73901
12_22.11.2018-R3,12_22.11.2018,REL_EXTRATO_CONTRATO,R3,alexandre_santana,2022-03-08T13:34:21Z,programa_trabalho,395,alexandre_santana,2022-02-23T14:39:04Z,573582,17,28845090300NR0053
12_22.11.2018-R3,12_22.11.2018,REL_EXTRATO_CONTRATO,R3,alexandre_santana,2022-03-08T13:34:21Z,natureza_despesa,397,alexandre_santana,2022-02-23T14:39:04Z,573622,6,339030
12_22.11.2018-R3,12_22.11.2018,REL_EXTRATO_CONTRATO,R3,alexandre_santana,2022-03-08T13:34:21Z,fonte_recurso,396,alexandre_santana,2022-02-23T14:39:04Z,573649,4,0100
12_22.11.2018-R3,12_22.11.2018,REL_EXTRATO_CONTRATO,R3,alexandre_santana,2022-03-08T13:34:21Z,valor_contrato,391,alexandre_santana,2022-02-23T14:39:04Z,573687,10,"175.950,00"
12_22.11.2018-R3,12_22.11.2018,REL_EXTRATO_CONTRATO,R3,alexandre_santana,2022-03-08T13:34:21Z,nota_empenho,398,alexandre_santana,2022-02-23T14:39:04Z,573789,8,645/2018
12_22.11.2018-R3,12_22.11.2018,REL_EXTRATO_CONTRATO,R3,alexandre_santana,2022-03-08T13:34:21Z,vigencia_contrato,392,alexandre_santana,2022-02-23T14:39:04Z,573874,54,"vigencia de 12 (doze)
meses a contar de sua assinatura"
12_22.11.2018-R3,12_22.11.2018,REL_EXTRATO_CONTRATO,R3,alexandre_santana,2022-03-08T13:34:21Z,data_assinatura_contrato,393,alexandre_santana,2022-02-23T14:39:04Z,573950,10,13/11/2018
12_22.11.2018-R12,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R12,micael_filipe,2022-04-03T11:44:10Z,EXTRATO_ADITAMENTO_CONTRATUAL,244,micael_filipe,2022-02-22T22:00:38Z,574158,1313,"EXTRATO TERCEIRO TERMO ADITIVO DO CONTRATO DE PRESTACAO
DE SERVICOS No 58/2015PRESTACAO DE SERVICO
Processo: (0530001247/2015). Contrato no58/2015. Contratada: ESTERILAV ESTERILIZACAO DE
MATERIAIS HOPITALARES LTDA-EPP, CNPJ no 00.814.860/0001-69. Objeto: Prorrogar o prazo de
vigencia do contrato por mais 12 (doze) meses, o qual passara a viger ate o dia 06/11/2019, com base no
inciso II do art. 57 da Lei n.o 8.666/93. Reajustar o valor do contrato em 4,53%, com base no Indice de Precos
ao Consumidor Amplo-IPCA (13741920), com fulcro no inciso XI do art. 40 da Lei no 8.666/93. O valor do
contrato passara de R$ 100.512,00 (cem mil quinhentos e doze reais) para R$ 105.120,00 (cento e cinco mil
cento e vinte reais) (13736540). Dotacao Orcamentaria: Unidade Orcamentaria: 73901. Programa de
Trabalho: 28845090300FM005. Natureza da Despesa: 339039. Fonte de Recursos: 0100 (FCDF). O presente
termo aditivo tera vigencia de 12 (doze) meses, estando em vigor ate o dia 06/11/2019. Data da assinatura:
06/11/2018. Permanecem inalteradas as demais clausulas do Contrato a que se refere este Termo. Signatarios:
Pelo Contratante: Ten-Cel. QOBM/Comb. Marcelo Teixeira Dantas, Diretor de Contratacoes e Aquisicoes;
pela Contratada: Nazare de Souza Santos e Elenice Aires Borba, na qualidade de Representantes Legais."
12_22.11.2018-R12,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R12,micael_filipe,2022-04-03T11:44:10Z,numero_termo_aditivo,240,micael_filipe,2022-02-22T22:00:38Z,574166,8,TERCEIRO
12_22.11.2018-R12,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R12,micael_filipe,2022-04-03T11:44:10Z,numero_contrato,242,micael_filipe,2022-02-22T22:00:38Z,574229,7,58/2015
12_22.11.2018-R12,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R12,micael_filipe,2022-04-03T11:44:10Z,numero_contrato,241,micael_filipe,2022-02-22T22:00:38Z,574297,7,58/2015
12_22.11.2018-R12,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R12,micael_filipe,2022-04-03T11:44:10Z,processo_gdf,238,micael_filipe,2022-02-22T22:00:38Z,574268,15,0530001247/2015
12_22.11.2018-R12,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R12,micael_filipe,2022-04-03T11:44:10Z,objeto_aditamento_contratual,243,micael_filipe,2022-02-22T22:00:38Z,574413,477,"Prorrogar o prazo de
vigencia do contrato por mais 12 (doze) meses, o qual passara a viger ate o dia 06/11/2019, com base no
inciso II do art. 57 da Lei n.o 8.666/93. Reajustar o valor do contrato em 4,53%, com base no Indice de Precos
ao Consumidor Amplo-IPCA (13741920), com fulcro no inciso XI do art. 40 da Lei no 8.666/93. O valor do
contrato passara de R$ 100.512,00 (cem mil quinhentos e doze reais) para R$ 105.120,00 (cento e cinco mil
cento e vinte reais) (13736540)."
12_22.11.2018-R12,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R12,micael_filipe,2022-04-03T11:44:10Z,data_escrito,239,micael_filipe,2022-02-22T22:00:38Z,575161,10,06/11/2018
12_22.11.2018-R13,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,micael_filipe,2022-04-03T11:45:10Z,numero_termo_aditivo,250,micael_filipe,2022-04-03T11:44:55Z,575478,7,SEGUNDO
12_22.11.2018-R13,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,micael_filipe,2022-04-03T11:45:10Z,numero_contrato,251,micael_filipe,2022-04-03T11:44:55Z,575540,7,48/2016
12_22.11.2018-R13,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,micael_filipe,2022-04-03T11:45:10Z,numero_contrato,253,micael_filipe,2022-04-03T11:44:55Z,575613,7,48/2016
12_22.11.2018-R13,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,micael_filipe,2022-04-03T11:45:10Z,processo_gdf,245,micael_filipe,2022-04-03T11:44:55Z,575584,15,053-043005/2016
12_22.11.2018-R13,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,micael_filipe,2022-04-03T11:45:10Z,objeto_aditamento_contratual,256,micael_filipe,2022-04-03T11:44:55Z,575719,737,"O presente termo aditivo objetiva:
Prorrogar o prazo de vigencia do contrato por mais 12 (doze) meses, o qual passara a viger ate o dia
06/11/2019, com base no inciso II do art. 57 da Lei n.o 8.666/93.Reduzir o valor do contrato em 21,89%
(vinte e um virgula oitenta e nove por cento) sobre o valor original, correspondendo a R$ 1.802,40 (um mil
oitocentos e dois reais e quarenta centavos), em virtude da diminuicao do numero de dosimetros necessarios
para o periodo, que decaira de 57 para 40 aparelhos, com fulcro no inciso II do  2o do art. 65 da Lei no
8.666/93. O valor do contrato passara de R$ 9.165,60 (nove mil cento e sessenta e cinco reais e sessenta
centavos), para R$ 6.432,00 (seis mil quatrocentos e trinta e dois reais)."
12_22.11.2018-R13,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,micael_filipe,2022-04-03T11:45:10Z,data_escrito,247,micael_filipe,2022-04-03T11:44:55Z,576688,10,14/11/2018
12_22.11.2018-R13,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,micael_filipe,2022-04-03T11:45:10Z,EXTRATO_ADITAMENTO_CONTRATUAL,473,micael_filipe,2022-04-03T11:45:03Z,575470,1503,"EXTRATO SEGUNDO TERMO ADITIVO DO CONTRATO DE PRESTACAO
DE SERVICOS No 48/2016 PRESTACAO DE SERVICO
Processo: (SEI-053-043005/2016). Contrato no48/2016. Contratada:PRO - RAD CONSULTORES EM
RADIOPROTECAO S/S LTDA., CNPJ no 87.389.086/0001-74. Objeto: O presente termo aditivo objetiva:
Prorrogar o prazo de vigencia do contrato por mais 12 (doze) meses, o qual passara a viger ate o dia
06/11/2019, com base no inciso II do art. 57 da Lei n.o 8.666/93.Reduzir o valor do contrato em 21,89%
(vinte e um virgula oitenta e nove por cento) sobre o valor original, correspondendo a R$ 1.802,40 (um mil
oitocentos e dois reais e quarenta centavos), em virtude da diminuicao do numero de dosimetros necessarios
para o periodo, que decaira de 57 para 40 aparelhos, com fulcro no inciso II do  2o do art. 65 da Lei no
8.666/93. O valor do contrato passara de R$ 9.165,60 (nove mil cento e sessenta e cinco reais e sessenta
centavos), para R$ 6.432,00 (seis mil quatrocentos e trinta e dois reais). Dotacao Orcamentaria: Unidade
Orcamentaria: 73901. Programa de Trabalho: 28845090300FM005. Natureza da Despesa: 339039. Fonte de
Recursos: 0100 (FCDF). O presente termo aditivo tera vigencia de 12 (doze) meses. Data da assinatura:
14/11/2018. Permanecem inalteradas as demais clausulas do Contrato a que se refere este Termo. Signatarios:
Pelo Contratante: Ten-Cel. QOBM/Comb. Marcelo Teixeira Dantas, Diretor de Contratacoes e Aquisicoes;
pela Contratada: Alwin Wilhelm Elbern., na qualidade de Representante Legal."
12_22.11.2018-R14,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,micael_filipe,2022-04-03T11:45:58Z,numero_contrato,262,micael_filipe,2022-02-22T22:06:47Z,588554,7,26/2015
12_22.11.2018-R14,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,micael_filipe,2022-04-03T11:45:58Z,numero_contrato,264,micael_filipe,2022-02-22T22:06:47Z,588724,7,26/2015
12_22.11.2018-R14,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,micael_filipe,2022-04-03T11:45:58Z,orgao_contratante,265,micael_filipe,2022-02-22T22:06:47Z,588571,9,DETRAN-DF
12_22.11.2018-R14,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,micael_filipe,2022-04-03T11:45:58Z,processo_gdf,259,micael_filipe,2022-02-22T22:06:47Z,588675,16,0055-030030/2014
12_22.11.2018-R14,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,micael_filipe,2022-04-03T11:45:58Z,data_escrito,260,micael_filipe,2022-02-22T22:06:47Z,589821,22,"20 de
novembro de 2018"
12_22.11.2018-R14,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,micael_filipe,2022-04-03T11:45:58Z,numero_termo_aditivo,474,micael_filipe,2022-04-03T11:45:53Z,588522,2,3o
12_22.11.2018-R14,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,micael_filipe,2022-04-03T11:45:58Z,numero_termo_aditivo,475,micael_filipe,2022-04-03T11:45:53Z,588692,2,3o
12_22.11.2018-R14,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,micael_filipe,2022-04-03T11:45:58Z,objeto_aditamento_contratual,476,micael_filipe,2022-04-03T11:45:53Z,588741,527,"Prorrogar por mais 12 (doze) meses, a contar de 26 de novembro de 2018, o Contrato n
26/2015, que tem por objeto a prestacao de servicos de manutencao preventiva e corretiva com
fornecimento de quaisquer tipos de pecas e equipamentos necessarios ao correto e seguro funcionamento
de equipamentos do tipo Grupo Motor Gerador, No-Break, e equipamentos de climatizacao de precisao do
Datacenter, conforme especificacoes e condicoes estabelecidas no Termo de Referencia constante do
Anexo I do Edital do Pregao Eletronico n 07/2015"
12_22.11.2018-R14,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,micael_filipe,2022-04-03T11:45:58Z,EXTRATO_ADITAMENTO_CONTRATUAL,477,micael_filipe,2022-04-03T11:45:53Z,588511,1395,"EXTRATO DO 3o TERMO ADITIVO AO CONTRATO No 26/2015
Partes:  DETRAN-DF  e  a  empresa  POWER  SAFETY  SERVICOS  E  COMERCIO  DE
ELETROELETRONICOS LTDA-ME. Processo: 0055-030030/2014.3o Termo Aditivo ao Contrato no
26/2015. Objeto: Prorrogar por mais 12 (doze) meses, a contar de 26 de novembro de 2018, o Contrato n
26/2015, que tem por objeto a prestacao de servicos de manutencao preventiva e corretiva com
fornecimento de quaisquer tipos de pecas e equipamentos necessarios ao correto e seguro funcionamento
de equipamentos do tipo Grupo Motor Gerador, No-Break, e equipamentos de climatizacao de precisao do
Datacenter, conforme especificacoes e condicoes estabelecidas no Termo de Referencia constante do
Anexo I do Edital do Pregao Eletronico n 07/2015. Reajustar o valor inicial contratado, conforme previsao
no item 12.3. do Edital do Pregao Eletronico n 07/2015 e nos calculos realizados no documento SEI no
13854384, passando o valor mensal estimado de R$ 17.823,60 (dezessete mil, oitocentos e vinte e tres
reais e sessenta centavos), para R$ 18.631,02 (dezoito mil seiscentos e trinta e um reais e dois centavos),
a contar de 26 de novembro de 2018. Dotacao Orcamentaria: Fonte 220, Funcao 06, Subfuncao 126,
Programa 6002, Meta 2557, SubTitulo 2564, Elemento de Despesa 339039. Data da assinatura: 20 de
novembro de 2018- Assinam: Silvain Barbosa Fonseca Filho e Ocata Piovesan Dias."
12_22.11.2018-R10,12_22.11.2018,REL_ANUL_REVOG_LICITACAO,R10,lucas_sousa,2022-03-24T13:14:13Z,processo_gdf,323,lucas_sousa,2022-02-23T12:57:08Z,597866,17,PREGAO ELETRONICO
12_22.11.2018-R10,12_22.11.2018,REL_ANUL_REVOG_LICITACAO,R10,lucas_sousa,2022-03-24T13:14:13Z,numero_licitacao,326,lucas_sousa,2022-02-23T12:58:01Z,597887,16,001-S001061/2018
12_22.11.2018-R10,12_22.11.2018,REL_ANUL_REVOG_LICITACAO,R10,lucas_sousa,2022-03-24T13:14:13Z,nome_responsavel,324,lucas_sousa,2022-02-23T12:57:08Z,598297,28,WANDERLON ARAUJO DE CARVALHO
12_22.11.2018-R10,12_22.11.2018,REL_ANUL_REVOG_LICITACAO,R10,lucas_sousa,2022-03-24T13:14:13Z,orgao_licitante,471,lucas_sousa,2022-03-24T13:14:08Z,597906,21,CEB DISTRIBUICAO S.A.
12_22.11.2018-R10,12_22.11.2018,REL_ANUL_REVOG_LICITACAO,R10,lucas_sousa,2022-03-24T13:14:13Z,AVISO_SUSPENSAO_LICITACAO,472,lucas_sousa,2022-03-24T13:14:08Z,597834,514,"AVISO DE SUSPENSAO DE LICITACAO
PREGAO ELETRONICO No 001-S001061/2018
A CEB DISTRIBUICAO S.A., por sua Comissao Permanente de Licitacao - CPL, situada no SIA
Setor de Areas Publicas, Lote ""C"", bloco ""H"", Brasilia - DF, torna publico que, fica suspensa sine
die, a abertura da licitacao em epigrafe. Demais informacoes, no horario das 08:00 as 12:00 e das
14:00 as 17:00 horas, pelos telefones: 3465-9021/9297 e fax 3465-9015.
Brasilia/DF, 21 de novembro de 2018.
WANDERLON ARAUJO DE CARVALHO
Presidente da Comissao"
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,numero_contrato,339,alexandre_santana,2022-02-23T14:28:08Z,599379,4,9020
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,data_assinatura_contrato,340,alexandre_santana,2022-02-23T14:28:08Z,599397,10,20/11/2018
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,processo_gdf,338,alexandre_santana,2022-02-23T14:28:08Z,599421,15,092.004402/2018
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,objeto_contrato,341,alexandre_santana,2022-02-23T14:28:08Z,599470,417,"Aquisicao de tubos de Polietileno de Alta Densidade - PEAD, para utilizacao nas
obras de remanejamento do interceptor de Taguatinga, dos sistemas de esgotamento sanitario do Sol
Nascente Bacia E, Por do Sol e Colonia Agricola Sucupira, extravasor e linha de recalque SES Sol
Nascente Bacia E, substituicao de redes de distribuicao de agua nas SCRLN/SHCG 703 a 712 na Asa
Norte, em Brasilia/DF (itens 03, 04, 13 e 14)."
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,unidade_orcamentaria,342,alexandre_santana,2022-02-23T14:28:08Z,599914,6,22.202
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,programa_trabalho,343,alexandre_santana,2022-02-23T14:28:08Z,599944,30,17.512.6210.1832.0001/44.90.51
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,fonte_recurso,344,alexandre_santana,2022-02-23T14:28:08Z,600022,4,3168
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,fonte_recurso,348,alexandre_santana,2022-02-23T14:28:08Z,600501,4,3168
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,programa_trabalho,347,alexandre_santana,2022-02-23T14:28:08Z,600423,30,17.512.6210.7012.6024/44.90.51
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,valor_contrato,349,alexandre_santana,2022-02-23T14:28:08Z,600685,10,"861.960,00"
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,vigencia_contrato,350,alexandre_santana,2022-02-23T14:28:08Z,600770,37,150 (cento e cinquenta) dias corridos
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,orgao_contratante,351,alexandre_santana,2022-02-23T14:28:08Z,601220,5,CAESB
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,entidade_contratada,352,alexandre_santana,2022-02-23T14:28:08Z,601328,45,POLITEJO BRASIL - INDUSTRIA DE PLASTICOS LTDA
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,programa_trabalho,451,alexandre_santana,2022-03-08T13:35:48Z,600206,30,17.512.6210.7006.6033/44.90.51
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,fonte_recurso,452,alexandre_santana,2022-03-08T13:35:48Z,600284,7,3168/OC
12_22.11.2018-R4,12_22.11.2018,REL_EXTRATO_CONTRATO,R4,alexandre_santana,2022-03-08T13:35:54Z,EXTRATO_CONTRATO,453,alexandre_santana,2022-03-08T13:35:48Z,599347,2060,"EXTRATO DE CONTRATO
CONTRATO No 9020. ASSINATURA: 20/11/2018. PROCESSO No 092.004402/2018. PE no 196/2018 -
CAESB. OBJETO: Aquisicao de tubos de Polietileno de Alta Densidade - PEAD, para utilizacao nas
obras de remanejamento do interceptor de Taguatinga, dos sistemas de esgotamento sanitario do Sol
Nascente Bacia E, Por do Sol e Colonia Agricola Sucupira, extravasor e linha de recalque SES Sol
Nascente Bacia E, substituicao de redes de distribuicao de agua nas SCRLN/SHCG 703 a 712 na Asa
Norte, em Brasilia/DF (itens 03, 04, 13 e 14). DOTACAO ORCAMENTARIA: UO: 22.202;
PROGRAMA DE TRABALHO: 17.512.6210.1832.0001/44.90.51, CODIGO 22.204.013.021-0, FONTE
DE RECURSO: CT 3168/OC, CODIGO 21.205.100.010-5 (SES Sol Nascente Bacia E, Extravasor e Linha
de Recalque Sol Nascente Bacia E, SES Por do Sol e SES Colonia Agricola Sucupira); PROGRAMA DE
TRABALHO: 17.512.6210.7006.6033/44.90.51, CODIGO 22.206.013.021-0, FONTE DE RECURSO: CT
3168/OC, CODIGO 21.205.100.010-5 (Substituicao de Redes de Distribuicao de Agua nas SCRLN/SHCG
703 a 712 Asa Norte); PROGRAMA DE TRABALHO: 17.512.6210.7012.6024/44.90.51, CODIGO
22.207.013.021-3, FONTE DE RECURSO: CT 3168/OC, CODIGO 21.205.100.010-5 (Remanejamento
Interceptor Taguatinga); UG: 190.206; GESTAO: 19.206; VALOR DO EMPENHO: Nao havera
desembolso para o ano de 2018. VALOR DO CONTRATO: R$ 861.960,00 (oitocentos e sessenta e um
mil e novecentos e sessenta reais). VIGENCIA: 150 (cento e cinquenta) dias corridos. ENTREGA: 30
(trinta) dias consecutivos para materiais que tenham sua origem nacional e 45 (quarenta e cinco) dias
consecutivos para materiais que tenham sua origem comprovadamente importada. FISCALIZACAO:
Carolina Timo Pinheiro de Almeida, matricula no 53.422-6, para gestora, Guilherme Oliveira Gobes,
matricula no 52.964-8 e Marcos Antonio Santos Pessoa, matricula no 51.995-2, para fiscais.
ASSINANTES: Pela CAESB: Mauricio Leite Luduvice - Presidente e Marcos Antonio dos Santos Mello
- Diretor de Engenharia. Pela POLITEJO BRASIL - INDUSTRIA DE PLASTICOS LTDA: Catarina
Isabel Salvador Branco."
12_22.11.2018-R15,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,micael_filipe,2022-04-03T11:46:36Z,numero_termo_aditivo,273,micael_filipe,2022-02-22T22:11:01Z,601425,1,3
12_22.11.2018-R15,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,micael_filipe,2022-04-03T11:46:36Z,EXTRATO_ADITAMENTO_CONTRATUAL,295,micael_filipe,2022-02-22T22:11:01Z,601406,518,"EXTRATO DE ADITIVO
3 Termo Aditivo ao Contrato 8729/2017, publicado no DODF em 30/03/2017. ASS I N AT U R A :
21/11/2018. ALTERACAO DE CLAUSULAS: PRECO/VALOR: Supressao de R$ 604.558,19 (seiscentos
e quatro mil e quinhentos e cinquenta e oito reais e dezenove centavos). PRAZO DE
VIGENCIA/EXECUCAO: Prorrogados por 45 (quarenta e cinco) dias. ASSINANTES: Pela CAESB:
Mauricio Leite Luduvice - Presidente e Marcos Antonio dos Santos Mello - Diretor de Engenharia. Pela
SANIT ENGENHARIA EIRELI: Helio Cesar Perini Rosas."
12_22.11.2018-R15,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,micael_filipe,2022-04-03T11:46:36Z,numero_contrato,277,micael_filipe,2022-02-22T22:11:01Z,601453,9,8729/2017
12_22.11.2018-R15,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,micael_filipe,2022-04-03T11:46:36Z,data_escrito,272,micael_filipe,2022-02-22T22:11:01Z,601516,10,21/11/2018
12_22.11.2018-R15,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,micael_filipe,2022-04-03T11:46:36Z,objeto_aditamento_contratual,290,micael_filipe,2022-02-22T22:11:01Z,601552,196,"PRECO/VALOR: Supressao de R$ 604.558,19 (seiscentos
e quatro mil e quinhentos e cinquenta e oito reais e dezenove centavos). PRAZO DE
VIGENCIA/EXECUCAO: Prorrogados por 45 (quarenta e cinco) dias."
12_22.11.2018-R15,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,micael_filipe,2022-04-03T11:46:36Z,orgao_contratante,285,micael_filipe,2022-02-22T22:11:01Z,601766,5,CAESB
12_22.11.2018-R16,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,micael_filipe,2022-04-03T11:47:10Z,orgao_contratante,281,micael_filipe,2022-02-22T22:14:01Z,602280,5,CAESB
12_22.11.2018-R16,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,micael_filipe,2022-04-03T11:47:10Z,numero_contrato,278,micael_filipe,2022-02-22T22:14:01Z,601951,9,8747/2017
12_22.11.2018-R16,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,micael_filipe,2022-04-03T11:47:10Z,data_escrito,270,micael_filipe,2022-02-22T22:14:01Z,602014,11,20/11/2018.
12_22.11.2018-R16,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,micael_filipe,2022-04-03T11:47:10Z,objeto_aditamento_contratual,286,micael_filipe,2022-02-22T22:14:01Z,602050,212,"PRECO/VALOR: Acrescimo de R$ 2.223.489,64 (dois
milhoes e duzentos e vinte e tres mil e quatrocentos e oitenta e nove reais e sessenta e quatro centavos).
GARANTIA: 5% (cinco por cento) sobre o valor ora aditado."
12_22.11.2018-R16,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,micael_filipe,2022-04-03T11:47:10Z,numero_termo_aditivo,479,micael_filipe,2022-04-03T11:46:50Z,601489,1,3
12_22.11.2018-R16,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,micael_filipe,2022-04-03T11:47:10Z,numero_termo_aditivo,479,micael_filipe,2022-04-03T11:46:50Z,601923,1,3
12_22.11.2018-R16,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,micael_filipe,2022-04-03T11:47:10Z,EXTRATO_ADITAMENTO_CONTRATUAL,480,micael_filipe,2022-04-03T11:47:00Z,601923,524,"3 Termo Aditivo ao Contrato 8747/2017, publicado no DODF em 08/05/2017. ASS I N AT U R A :
20/11/2018. ALTERACAO DE CLAUSULAS: PRECO/VALOR: Acrescimo de R$ 2.223.489,64 (dois
milhoes e duzentos e vinte e tres mil e quatrocentos e oitenta e nove reais e sessenta e quatro centavos).
GARANTIA: 5% (cinco por cento) sobre o valor ora aditado. ASSINANTES: Pela CAESB: Mauricio
Leite Luduvice - Presidente e Marcos Antonio dos Santos Mello - Diretor de Engenharia. Pela CAPUA
PROJETOS E CONSTRUCOES LTDA: Jose Nassin Capua Baida."
12_22.11.2018-R17,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,micael_filipe,2022-04-03T11:48:41Z,orgao_contratante,282,micael_filipe,2022-02-22T22:10:41Z,602655,5,CAESB
12_22.11.2018-R17,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,micael_filipe,2022-04-03T11:48:41Z,numero_contrato,279,micael_filipe,2022-02-22T22:10:41Z,602474,9,8815/2017
12_22.11.2018-R17,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,micael_filipe,2022-04-03T11:48:41Z,numero_contrato,279,micael_filipe,2022-02-22T22:10:37Z,602851,9,8920/2018
12_22.11.2018-R17,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,micael_filipe,2022-04-03T11:48:41Z,data_escrito,271,micael_filipe,2022-02-22T22:10:41Z,602537,10,30/10/2018
12_22.11.2018-R17,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,micael_filipe,2022-04-03T11:48:41Z,objeto_aditamento_contratual,287,micael_filipe,2022-02-22T22:10:41Z,602573,64,"PRAZO DE EXECUCAO/ VIGENCIA: Prorrogados por
60 (sessenta) dias."
12_22.11.2018-R17,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,micael_filipe,2022-04-03T11:48:41Z,numero_contrato,279,micael_filipe,2022-02-22T22:10:41Z,602474,9,8815/2017
12_22.11.2018-R17,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,micael_filipe,2022-04-03T11:48:41Z,numero_contrato,279,micael_filipe,2022-02-22T22:10:37Z,602851,9,8920/2018
12_22.11.2018-R17,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,micael_filipe,2022-04-03T11:48:41Z,numero_termo_aditivo,482,micael_filipe,2022-04-03T11:48:09Z,602083,1,3
12_22.11.2018-R17,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,micael_filipe,2022-04-03T11:48:41Z,numero_termo_aditivo,482,micael_filipe,2022-04-03T11:48:09Z,602446,1,3
